,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-11-15,-0.2453030771261289,0.14676693797003915,0.3641215832835604,0.09437183628274112,0.23078196871622308,0.5001794052947369,0.0018396035638418348,0.29531578195195135,-0.04243892490140434,-0.07024039666396589
2020-11-16,-0.08380366310352831,0.11112940848255133,0.29173095403684823,0.0942215734039612,0.14882841830922416,0.5051765663016777,-0.037269015937587704,0.2766858398215755,0.041069239413009204,-0.10925852968251328
2020-11-17,-0.09206058977855576,0.16703636595759175,0.3789122148598162,0.13215287446794152,0.16865586238133337,0.4435206118359984,0.06906542101896343,0.16729906143071913,0.0900233330693138,-0.14755003419204119
2020-11-18,-0.12272844785881948,0.29230454792648547,0.3444091067415521,0.1110285514085431,0.154364472060056,0.4929201773324002,0.19568763070192718,0.05835456567842471,0.14005954246667524,-0.18323509514134548
2020-11-19,-0.12515837794309276,0.312737490026042,0.3951284223271441,0.16093220866407174,0.19454701664345875,0.4563897267203494,0.32144438807313336,0.14234800803773479,0.18029223565855151,-0.14584574973438166
2020-11-20,-0.07910668446869924,0.2748745164004799,0.4958108269338068,0.17939983841763538,0.13527355732290397,0.49334551620230566,0.3245632348343635,0.1415581177050595,0.2023736929156326,-0.15872313483129497
2020-11-21,-0.13743277685102792,0.2568108990166029,0.48396047880119886,0.1535676611511984,0.07492667731848615,0.5077267070179954,0.32767512675719734,0.14076430464889067,0.21646673777244532,-0.19085352059532293
2020-11-22,-0.11333135051686535,0.47615468503066855,0.44220847769389593,0.18456122625762336,0.18125310851961918,0.6342150917320208,0.28786014042709657,0.14090975150333163,0.23332093501512657,-0.20721297131426603
2020-11-23,-0.1936157939208123,0.4270026750681693,0.4406565921353113,0.2004850047759645,0.09761169526700485,0.5301153989538459,0.22507130044586582,0.141081642477458,0.24476621165849696,-0.3045967862382516
2020-11-24,-0.21522464179422715,0.4004804231108582,0.45888956079658155,0.18030099196832355,0.05413995742997405,0.5160271240876984,0.11499089285165033,0.18952434182963804,0.2314407899967829,-0.24857179344435623
2020-11-25,-0.17165548900372235,0.3171069766494208,0.36768825537348715,0.1992123839633055,0.06702309388995509,0.4568740500231903,0.11145612659166361,0.2195053987125705,0.16302649610869832,-0.20693812649868393
2020-11-26,-0.1352864692127586,0.3731580336340011,0.4006461053827349,0.169134163238763,-0.033757149187035755,0.457872635461014,0.12994242116499016,0.24938275123251671,0.20419674846298283,-0.12813159927989934
2020-11-27,-0.08686634671393509,0.3608183905753189,0.42426668759920827,0.21070170631044013,0.005583217856069435,0.40333047113996934,0.16849404858233827,0.2299706046480242,0.24747302328547263,-0.10407192211645569
2020-11-28,-0.045004674119716204,0.37610312486374003,0.39157781080692605,0.2520597125041363,-0.11525300938781902,0.5050116493770214,0.21768194323658902,0.2290266734634308,0.2164303091290584,-0.007741406515387287
2020-11-29,-0.0073632359561922,0.42843866162066296,0.3654516436686862,0.17271985176120044,-0.1774057556396038,0.48263528573010783,0.26675531802793045,0.33190076099326926,0.19599455948730057,0.049798898715272995
2020-11-30,0.030156421490010847,0.4756326340550089,0.319208811726201,0.0717211493603951,-0.07098830031521007,0.39036470866001033,0.28139985029210773,0.2917199745804374,0.17561413796457825,-0.0009420457313492191
2020-12-01,-0.045179231019800016,0.5137042238184513,0.31973318482428287,0.03291354290493372,-0.056393066040188226,0.3491358659088189,0.252259652121301,0.3430870332608034,0.17293328404941033,-0.004526422077023378
2020-12-02,0.01087752309314767,0.5335371486661286,0.3350413050759566,0.12946864397557636,-0.021869095572243487,0.323143197421147,0.33054392641147984,0.36120425595025407,0.21948844604138756,-0.004513986757536155
2020-12-03,-0.04293704140101281,0.4916487586932194,0.29456539919854047,0.11565755946110838,0.01853576169661513,0.3058284750717753,0.36188972742202413,0.3375210371726662,0.21945505213627955,-0.0071257508554554835
2020-12-04,-0.07811085537210205,0.5211328933274788,0.2068676502058706,0.10334855007317867,0.13908558675506286,0.34670277414788897,0.3428443831712273,0.3076894043651526,0.13868271218518244,-0.0075845458345459756
2020-12-05,-0.10473372921579685,0.4548259676803963,0.14347454389348005,0.08183855964541985,0.05165980752055982,0.33876851342693687,0.26932588161156984,0.32581968230304725,0.19511669277048196,0.04796783713835669
2020-12-06,-0.07910112596124448,0.4397007838932254,0.17832335083917195,0.1683178483967519,-0.13719767250340098,0.3839855222025903,0.26839487499715137,0.3439126289254942,0.09682320179014009,0.16035605890852342
2020-12-07,-0.19186588273584088,0.4823653886380178,0.22165780110247674,0.13118736254586572,-0.04765214892485183,0.2616358853289301,0.26746183451036654,0.36196847070557125,0.0915006419283893,0.2676956290729402
2020-12-08,-0.14808626536882313,0.4463732892169358,0.16496635144728825,0.0632431122919075,0.00351629818318691,0.24633288401237977,0.15966765081246148,0.49370093923612063,0.042025047599439556,0.3552949235892503
2020-12-09,-0.1699664302504242,0.31113036635053976,0.19809545937982528,0.07258054717592911,0.05571481613971775,0.15888169672841507,0.04005485594222683,0.49251571660462157,-0.033325410684466754,0.4248183755295399
2020-12-10,-0.1056325861528454,0.2434583609120894,0.165040834859439,0.05860003688639356,0.018330122867687166,0.18285122933105596,-0.03014245996875672,0.39846330267682895,-0.021591779429707966,0.489918512849541
2020-12-11,-0.13835163678865633,0.3305579743554416,0.19306067604822447,0.04788253215756028,0.07876505715384868,0.16595559711707392,0.004304658581264828,0.3973510909125596,-0.015208505202537016,0.5101176971701381
2020-12-12,-0.12011578687177875,0.35557317737684124,0.1424407900445502,0.04503728761472974,0.16943457929404215,0.11110448307429609,-0.02583705572124037,0.3962372033371213,-0.0431279066888904,0.5052652155209865
2020-12-13,0.014613424320752374,0.27645262663530734,0.1944871164032198,-0.12958399157182687,0.10336442358730216,0.007163140957613477,-0.05589782503017295,0.2756046141026588,-0.046115871530133364,0.47911090449747173
2020-12-14,0.06728706075539384,0.29976280823531026,0.2929308585231262,-0.18547965861650637,0.16019852618363556,0.09323507676582732,-0.10389622703798672,0.15550683051899672,-0.08520568190548737,0.4530069923992941
2020-12-15,0.06373332218560913,0.2797491504337759,0.3040580524440283,-0.1628374995632272,0.10749109051583253,0.10651621544033414,-0.10412846415458699,0.05404298148395067,-0.10870891919293775,0.407501264290489
2020-12-16,0.08452170161859213,0.34328119860370443,0.3968783864206492,-0.13192711141388638,0.13072087867810994,0.1628650448073253,-0.16578039965717634,0.08679149912369247,-0.07337663130865424,0.32606754385268755
2020-12-17,0.05238714149017739,0.3379345050843667,0.375552309307984,-0.059087520109681796,0.20162997301551083,0.1317973260032191,-0.14464425209980392,0.11665929427948116,-0.10771293889074908,0.22936387443370157
2020-12-18,0.056455982023849736,0.3692666548503514,0.34488630029765127,-0.031221791142645235,0.2265672337346525,0.21775550687674877,-0.1642182136103477,0.08519060595440137,-0.12953982135766987,0.1800399231272562
2020-12-19,0.040893034564103016,0.4487339773397866,0.33389140826705505,-0.05357462313157459,0.43117056672859927,0.1927253138158912,-0.21084707154209303,0.09443549503151456,-0.09337864276998824,0.1002667998238004
2020-12-20,0.028373619187728998,0.39242981481987405,0.38031793663618485,-0.053406637241581706,0.575885595708154,0.1502374056165453,-0.17700770572411245,-0.0001500883793584553,0.061403658831707064,0.0543387474744489
2020-12-21,0.03950873388617847,0.4274420739299617,0.44660553526618674,0.030762045964091517,0.4691201415503899,0.06086534376056947,-0.2111332903369199,0.04830680446576664,0.07020517126991532,0.07864047472092743
2020-12-22,0.06274016400428493,0.4590812023518103,0.4124381653199136,0.029057648757560207,0.5138989744171794,0.11566045516225384,-0.06256165547364659,-0.04484967562376171,0.1204824174628935,0.12095771316328323
2020-12-23,-0.015227241310682236,0.42262596029387406,0.368582399611739,-0.021679478749100294,0.4308463906264475,0.13117170269905756,-0.14461152163112187,-0.10466446312931672,0.15009044833341942,0.12290168226760322
2020-12-24,0.13986848568057306,0.4816329197288068,0.35747934750503213,-0.005623468811335633,0.4160813954351501,0.2157702085171748,-0.20352771115832521,-0.17719050234479136,0.13457843938114109,0.17255932554880887
2020-12-25,0.14873955430522276,0.5114454553975647,0.3485486583673642,-0.03550228159451102,0.3986205825452343,0.2552326962536555,-0.2031487221263951,-0.14276761505953114,0.19707791409423125,0.2220475353917085
2020-12-26,0.23306130796001856,0.6695953599885819,0.32973159510402766,-0.03349906063886042,0.27983972492823994,0.2032355834746875,-0.20277713601192793,-0.11276739458093382,0.19984597508157984,0.24822490098642275
2020-12-27,-0.005056318054778728,0.6438074919283904,0.23166702251446997,-0.04471828824250877,0.5140369024932946,0.15142181655955247,-0.20241285261029734,-0.203417767406905,0.24667255989292128,0.2363268230509061
2020-12-28,0.010877869666340396,0.6504632160022085,0.10777273589973758,-0.008524630541965625,0.5498845716292516,0.24300111992400564,-0.1232139182667256,-0.2937674287107596,0.275822739679134,0.2824823172846716
2020-12-29,0.026531265375061352,0.6821759822474123,0.14774854309794772,0.06927595086091676,0.5333426377744855,0.2788742085088153,-0.12308038412421582,-0.4459130099730518,0.3194158343841715,0.26059013491435373
2020-12-30,0.047072196170312254,0.7479223572933433,0.16506514185742086,-0.052760679480157634,0.45050991626388026,0.3912860565598561,-0.06666794090420318,-0.3741125573095324,0.28448806543829713,0.25662468287745915
2020-12-31,0.049101568124542486,0.9293804366843794,0.1679717252201396,-0.07058131535991304,0.5447160999593729,0.3881610352053996,-0.0056248187552482235,-0.4095622817777416,0.26466975949321114,0.15129804003208247
2021-01-01,0.027158313953253865,1.0047147515052839,0.10651175952751409,-0.00595544644985415,0.5710348589841077,0.41064540382694875,0.017450484307695052,-0.31981383314710116,0.24158154173809612,0.23188444092475824
2021-01-02,0.10972099766808331,1.070990467668102,0.17862207652976309,0.02671977868622972,0.6027619219644352,0.4744305094191794,0.1049662639574434,-0.23030282208990654,0.3836545957716409,0.23801862161872972
2021-01-03,0.018534372582588533,1.1298603911715386,0.1480134029120252,0.11392899882956244,0.6725303131070302,0.4949094178690735,0.19225391670182548,-0.14102737160038795,0.3682552571844286,0.29693449437924446
2021-01-04,-0.0706067308076755,1.1609488287908878,0.11783518192575773,0.08265284762757842,0.6900715421635668,0.37834172621718987,0.27907636420145226,-0.02080867194213458,0.4338737727692831,0.37235061795728985
2021-01-05,-0.043339407700277666,1.1514400531369813,0.11146917766648398,0.1318421271594567,0.7402377922072823,0.3965497640650631,0.31772664471299245,0.08082109902828327,0.46894952703568277,0.4603274554731251
2021-01-06,-0.09124651108069455,1.1276521418711054,0.06821071674661157,0.11087788763779859,0.7152560674274729,0.36208476378998744,0.3469258653833234,0.06959660774733381,0.4519411761209587,0.5069774346170212
2021-01-07,-0.051884160090708877,1.0733686940051599,0.04623643513861098,0.07412860028954141,0.6780973853761123,0.3429715718448733,0.35904334995173953,0.0371268833649404,0.46616637026216085,0.5664047594183352
2021-01-08,-0.008054986982343944,1.0317650497984272,0.040753553788690514,0.016585155913607257,0.5941537453678851,0.2696384112602289,0.3018525432582941,0.03699314729981272,0.3968892937352229,0.5425611063276907
2021-01-09,-0.005863834242471296,1.0105605861191327,0.09340309638251079,0.0050797676450141105,0.4602304671629919,0.2084901488613154,0.3141382805866779,0.04160682221035043,0.353332840143774,0.5218243038700183
2021-01-10,0.029087491555585855,0.9816527125896335,0.0512655042056442,0.004976615358579274,0.3449752982082862,0.15070622315299456,0.33413011063664466,0.04621431226493071,0.2765765740477377,0.4985581340646397
2021-01-11,0.1205160390396933,0.9453653235521958,-0.0013722036285845896,-0.07265002436110536,0.4011776438148339,0.28084796946214347,0.45591239444854603,0.05081564222706923,0.38218187511301416,0.5133738854403179
2021-01-12,0.1478278310798169,0.9549443013494432,-0.045280742550970234,-0.05060926725142467,0.2617756571376444,0.17782113408484532,0.3068137752236916,0.11757874770297469,0.34664789113086714,0.5090730158357798
2021-01-13,0.13743618003725017,0.9695368826827949,-0.04373591475623241,-0.12094414828984416,0.2968267763358694,0.12618212550921457,0.3061084765031458,0.118015015369513,0.29768332704844763,0.5567227067256718
2021-01-14,0.0343709432858499,0.9522587204794712,-0.0432893689988026,-0.13089318479433745,0.3204264380248392,0.11748595654489387,0.3054009000315502,0.17931147740944947,0.2599541522151868,0.502569978286385
2021-01-15,0.03328820977804448,0.9280380570349798,-0.02912117682057322,-0.12903061702093122,0.26525278459150997,0.06847847784416208,0.3046910883925556,0.0782335623628752,0.26572770149831987,0.32378988904976175
2021-01-16,0.00046898907487990025,0.780816244049321,0.004076959714073883,-0.06217982228038252,0.41012736104492625,0.1001958608407756,0.3170545033198569,0.051262548919677284,0.23897413177569843,0.26338183432099216
2021-01-17,0.14223094040105716,0.79362168418826,0.040703096502946,-0.02733649081102032,0.3247584845899219,0.03909654397220229,0.20699516879353635,0.14493964359562947,0.25324474076533676,0.24124046131854082
2021-01-18,0.055379934202965296,0.7297206870155615,0.04925271276518987,-0.027811437690618716,0.198221657860685,0.07890162814203729,0.0017702749606083206,0.23831353791902338,0.09383610355431146,0.17279794370528942
2021-01-19,-0.07128716592500618,0.7903966927386998,0.005031500759288016,0.0668566972070314,0.12828739842924922,-0.022669252473418222,-0.12172395694503224,0.33138741994622234,0.1058738317256826,0.172505070057693
2021-01-20,-0.08670772127737265,0.7022870143646087,0.03979481860745021,0.18464171854484449,0.13850723295137812,-0.05424918580077284,-0.31705424531074733,0.3555949564671689,0.10945326110604188,0.09954434227472374
2021-01-21,-0.24697666551810463,0.48523486122481513,-0.019105885071096763,0.20238764794484357,0.21792631439380492,-0.049040816483651634,-0.36731005410703677,0.3548875056915791,0.09828400874836231,0.13902505117666586
2021-01-22,-0.2724156070345221,0.3475022005263431,-0.08722353833623281,0.12815729669363438,0.15296593429442423,-0.07626912645746768,-0.42283594779944006,0.2652910796676843,0.11258327194098158,0.08425423686547398
2021-01-23,-0.3093622938921558,0.2212572477615223,-0.1357208415728699,0.06121149058525659,0.06742847032220671,-0.08004504108034972,-0.4326587293549303,0.1759184412068288,-0.035758118151118456,0.1006072342190178
2021-01-24,-0.32775186041932053,0.16716486213958917,-0.04716476838867206,0.16098205536550597,0.02200443355618825,-0.02126722466651779,-0.44243031465673316,0.20728952291396396,-0.051502817373425464,0.16124401063694765
2021-01-25,-0.21908423838473895,0.1766180907734781,-0.11714616576425138,0.23968992398467773,-0.015276677168052461,0.08718235833702105,-0.5338671250496181,0.24905274604460467,-0.02483254598615669,0.10001629542431555
2021-01-26,-0.25683940538974415,0.126892017136012,-0.1269124149028249,0.1815517098043705,-0.032135427138486994,0.028730731085311396,-0.6013284550277377,0.17969105397177842,-0.0555528411126673,0.022076860336414334
2021-01-27,-0.22600046074218103,0.14407686038768788,-0.06412141125748755,0.18793823496396123,-0.09901762657751571,0.04951476093811494,-0.6699065005228148,0.13568597536907748,0.007962853936598775,0.018442787613515522
2021-01-28,-0.268489795799842,0.10090584454475593,-0.005596181357001076,0.17009825835717146,-0.08122710785504497,0.046599952524385424,-0.7580210784114547,0.19090044604831585,0.06074987378709407,0.025193326357102558
2021-01-29,-0.28762101977674365,0.10891488306114547,0.00051805039732296,0.13673158697923332,-0.0004597692795344261,0.07165058084706369,-0.717547076011806,0.19024040703866718,0.032027577718865864,0.09730716425003683
2021-01-30,-0.29419274303855375,0.07544343569558254,-0.14482120901574197,0.09276822823914467,0.019321127739323,0.09728991709595793,-0.776359855763234,0.1783112885400641,0.06252570537245042,0.1355423180414602
2021-01-31,-0.24281473191736597,0.09231231926268747,-0.13979691497034952,0.04831996941401066,-0.043745013017897835,0.12360852734955294,-0.7784827091641058,0.27426586595730945,0.15462817695532202,0.13828547068470118
2021-02-01,-0.3823148294605857,0.0659878369631019,-0.2273695224324765,0.0008055882957041701,-0.06763025634924139,0.02005021969896345,-0.9063971841269439,0.36945578746291624,0.1443508943795953,0.16523685554610199
2021-02-02,-0.29898401227450744,0.016469792496851814,-0.16974801487410224,0.02011225814808864,0.05888614282753391,0.0870280577289455,-0.8817191555745726,0.3305099764783344,0.20796805457687054,0.19503735958327995
2021-02-03,-0.23461530057246216,0.027715300920285554,-0.16892577216770405,0.0809536126537825,0.02993989010453981,0.10356264213899433,-0.8774819035876841,0.35578449366841636,0.31507950337260804,0.19580592759787305
2021-02-04,-0.18162975364597309,-0.013201154160045789,-0.17179978699450688,0.10917344412440144,0.0030826895581481484,0.04692676248450647,-0.8661674613639314,0.36131597986202213,0.3520941248895687,0.17889484504690847
2021-02-05,-0.12728188603334067,-0.0024643685782515445,-0.17073698310561858,0.11212534379944199,-0.008955655241732252,0.039897528364834435,-0.8548941921398059,0.36074303238124567,0.345302282576228,0.32225929523811636
2021-02-06,-0.19436739446944618,-0.1388961617252263,-0.18688013824097702,0.05409269336763425,0.07359497915840121,0.006372326962949849,-0.8638461031424883,0.39365163569105815,0.38916477910435854,0.26086055174577033
2021-02-07,-0.16577413071360114,-0.22549469407413456,-0.2998828441048897,-0.1491604608634128,0.09748422520262766,0.10603403398359179,-0.7503968814156141,0.3631143595925677,0.26310154583679846,0.28617917458640885
2021-02-08,-0.15254811967148446,-0.21377288456945076,-0.3081885783591465,-0.19140584079935619,0.1639849504033267,0.016817993158437978,-0.6206453428812231,0.3326313604944336,0.4482884636506832,0.31140207816601717
2021-02-09,-0.08580027761501699,-0.18750606202313552,-0.2502581107924235,-0.3191225468889381,0.14967752304070697,0.127614547217751,-0.4473312984305056,0.35363182104319657,0.45388343546668913,0.2290566685359294
2021-02-10,-0.09487285711149009,-0.16880263404487175,-0.2953120158385018,-0.3335760288790575,0.22261441017588576,0.11289226454569277,-0.22944128617922616,0.2567815084484036,0.49000102527267636,0.2703182158469755
2021-02-11,-0.02820908166780144,-0.03352052720380442,-0.2626664613789256,-0.3300547325710948,0.07852338019532756,0.1183095253929003,-0.29689192052967495,0.2559184389195811,0.44559143194393835,0.31107793700275177
2021-02-12,0.021824761383393447,0.0014892500179388489,-0.16966010928553787,-0.2688910422935395,0.08359821874120837,0.120190652952399,-0.31870970478373467,0.27231493787524624,0.3828742765586728,0.25790394065885114
2021-02-13,0.09224840226478352,0.014859149312888379,-0.15259341217001388,-0.2622238985091624,0.10971369244958326,0.1419251070169636,-0.38604819016509223,0.38746801594957636,0.38760514059659246,0.23872765617853697
2021-02-14,0.1425406696052062,-0.0076523362765218905,-0.2725084950487817,-0.36174666304473474,0.09609023721195326,0.1010765713879847,-0.4532568099482222,0.38571437977906714,0.39232802441439885,0.1860394177762668
2021-02-15,0.08168441023979855,-0.059116542896490834,-0.2756397781162922,-0.4402163002901068,0.0016378096701211867,-0.06075662359812295,-0.4383816134507701,0.3421935294761333,0.25119740546907354,0.23821855945048243
2021-02-16,0.2814164693651134,0.07500524914623037,-0.2785842574597375,-0.44698756476207196,0.1879360438883563,-0.11999260538820644,-0.3993558997759863,0.43356156941231755,0.15709092286700704,0.3476871221594986
2021-02-17,0.21471345337010553,0.024503927078960895,-0.3058142285100865,-0.4540963934652263,0.17307517190842342,-0.1992684407409043,-0.3010841715081946,0.5659271616186358,0.10233528980345785,0.34310531983800424
2021-02-18,0.21945481556309168,0.06886093250077348,-0.3800932833226282,-0.44137269717051764,0.17141769107757118,-0.20162848591623939,-0.2611790779578862,0.5154650327800221,0.0511082211327763,0.3154157211697449
2021-02-19,0.20079492794945053,0.11001920022126714,-0.345952322750932,-0.4250981754816718,0.15102187810961368,-0.21138526010303313,-0.22225072302900353,0.5498707333534095,0.11668502135709788,0.2665681819030749
2021-02-20,0.20322062306314473,0.12516519770154938,-0.19294766219501094,-0.38277883752158415,0.19904510436354336,-0.17552430080839684,-0.1446574420468804,0.5476522452199217,0.10902048757235024,0.3077310725689837
2021-02-21,0.14770519409367547,0.1449831838250264,-0.20934229846894561,-0.33787073006051244,0.3072787436736948,-0.22896925117476133,-0.11358098747624258,0.4375688122993808,-0.02144922852883348,0.2876130436898342
2021-02-22,0.31940989784262513,0.012254467749216362,-0.03712803655650262,-0.2933082199493096,0.28153347432873255,-0.1539294196392595,-0.0821441289046221,0.3282687117663481,-0.020134592855932665,0.2964453094549279
2021-02-23,0.22844965488313126,0.09152912421865553,-0.06305920390452625,-0.3419691399654551,0.27130964724076795,-0.2307885910193749,-0.054645771926423926,0.3157332586593276,-0.06766275755902496,0.25211005764324707
2021-02-24,0.2782172238903373,0.046468747732450896,0.014360855942667,-0.4300753979330674,0.26896451409366207,-0.20407046270557536,-0.036772069336912336,0.3149763336446433,-0.12678450779122216,0.19277320789740338
2021-02-25,0.2313312314111522,0.04095955138127836,-0.012525350096374491,-0.4990439544225759,0.2625837128937267,-0.23831743834248983,-0.044025439151304864,0.26966552128452376,-0.13812772346160207,0.14281356094319966
2021-02-26,0.16682111906372898,0.00723796284609736,0.017444172323291825,-0.48320916540153586,0.32963566377257114,-0.26238158019181473,-0.038739303246295445,0.2792865826719342,-0.17334190558199578,0.0675115988857748
2021-02-27,0.15090582953401208,0.15772957162484388,-0.008474309644286707,-0.4658108704784342,0.19668213776557616,-0.2594599695817802,-0.028621862876618276,0.21946279414684522,-0.1995887182431342,0.005421639644164887
2021-02-28,-0.010693106520234632,0.1422570894628348,0.13933983804879,-0.3726444432262738,0.10354686081779609,-0.20105050997504476,-0.018534844808745413,0.32563944232754155,-0.1500311367229014,-0.14275730011080795
2021-03-01,0.08314624016882169,0.263433485270395,0.2257026101045184,-0.3571021056837273,0.09289234838515029,-0.22165474804606083,-0.008478023366100077,0.3772296774406594,-0.15347071906220142,-0.2781119969476397
2021-03-02,0.09348069731690438,0.24281005125826688,0.18141511531591328,-0.36951101985746493,0.1524831676322801,-0.3054666963088437,-0.035453703735790855,0.3609826340638951,-0.2106673487247883,-0.24582475987412755
2021-03-03,0.1363861107042443,0.23860596229203834,0.12316328483620105,-0.2801183016290131,0.10566275449003475,-0.3006212802935841,-0.09141962350949503,0.360358672813275,-0.25058113743654686,-0.3089550829731743
2021-03-04,0.20666787597976508,0.18330076986612245,0.14207667420994113,-0.31258187356232037,0.1534652735905914,-0.3090160180656286,-0.060365079559009084,0.36029033344247724,-0.15727338288138026,-0.3526744689509068
2021-03-05,0.19062739377199595,0.09341112729966661,0.11737617738645671,-0.3679152090446293,0.1321330963040982,-0.26893582023458723,-0.005169429799464585,0.45109665067858284,-0.12253801745035246,-0.2632384390994963
2021-03-06,0.09267730936215347,0.12242894592967482,0.18752556887597266,-0.2798089043161833,0.06904985966764682,-0.3239149345250385,-0.01485876743814946,0.38117966912301393,-0.10774545316797493,-0.2578937995047382
2021-03-07,-0.006601540522433906,0.09921779873998245,0.2922040303810348,-0.12341779197980422,-0.005608701294008552,-0.19074401744293307,-0.02452203237962782,0.3075411871837504,-0.09297122217976558,-0.31613007842903784
2021-03-08,-0.02708014135258578,0.295525048638716,0.2952352667695348,-0.03490938007764416,0.1714325714069276,-0.238344687614774,-0.047623268254722774,0.33619110759016574,-0.1395927822659186,-0.29633280514418886
2021-03-09,-0.23889321020212412,0.20753716914897488,0.35948014215840934,-0.008345515626520337,-0.027238272775633437,-0.13103174849439347,-0.02239907169742154,0.24046954131295653,0.005323413455454945,-0.435542045803392
2021-03-10,-0.18029505718353436,0.2614399814485613,0.2636188884302333,-0.05094352937131042,-0.016701410449273653,-0.06679471210726111,-0.11148273304780736,0.14536034573403905,-0.015206801169054771,-0.5045786438679449
2021-03-11,-0.142785171849616,0.2936463844965879,0.32155521054514813,0.019861038927676915,-0.042685820639679156,-0.04463323806692115,-0.10606169185138545,0.14443398298510962,0.02683360062148059,-0.47230399585870925
2021-03-12,-0.14992380040556108,0.23145087963294056,0.31790773785911525,0.01601098667282373,-0.09571629703131494,0.004233744684727938,-0.11583934525510739,0.1087889747531788,0.042676534058488376,-0.44824336623219463
2021-03-13,-0.15052628374290486,0.23386578213386086,0.3511620703482635,-0.015887780406835132,-0.1635926735283325,0.0015952748675429405,-0.14374352320251577,0.11232093346323149,0.04732071507441592,-0.45481372470472625
2021-03-14,-0.07690987735793554,0.2617415189702041,0.34906606003492957,0.14506804290183925,-0.18236348151976822,0.10607787749293243,-0.26989268016793144,0.20932081831454555,0.1446589289314758,-0.40020039827102655
2021-03-15,-0.16390514301538295,0.3963126960097523,0.29720857395404654,0.2379378328568442,-0.039907902392550584,0.09008393388804703,-0.2700192936292159,0.2536695966433428,0.05332939870041796,-0.37149804315128854
2021-03-16,-0.16852677298604476,0.34142136004416673,0.2846035083908452,0.31185934365324497,-0.10941173272374925,0.17744737479970485,-0.29904197430044377,0.2691889418544905,0.02148781619942198,-0.3517231780380426
2021-03-17,-0.23001689847307313,0.39431274632641977,0.16146102366688606,0.3616563232831882,-0.08846798160194795,0.12776923934109685,-0.31693842417450346,0.29369132374831386,-0.058353580861865456,-0.344199577303355
2021-03-18,-0.1817561525622284,0.4493391208607396,0.15902149508583074,0.4060449365936238,-0.10114506672583458,0.13052366771313006,-0.2879070634132975,0.2673562798124588,-0.028512847235203552,-0.2815906172424454
2021-03-19,-0.18423915690015122,0.5104211420722082,0.0990820827267797,0.3817027975439953,-0.17923953590635863,0.09675666198972714,-0.2714561308174168,0.3405637490156407,0.0884391723888075,-0.21537523800969732
2021-03-20,-0.13241325409046228,0.4489505535365118,0.18036582999729264,0.34241134457091865,-0.09269730825722153,0.12031665840778219,-0.21816218501465515,0.3757475683111133,0.11367142620101844,-0.10868406344139522
2021-03-21,0.09010320615775488,0.577550231607622,0.12880725304914928,0.47032344400311515,-0.006347203979573895,0.023446071797750125,-0.151909169500921,0.30836117136993135,0.15839318016320852,-0.0025867416048230957
2021-03-22,0.022057951004925254,0.4540119494045401,-0.0758705723076176,0.5825553099513328,-0.018564291576065636,0.09357349654161189,-0.11950193678654938,0.2954913401025981,0.02488815966346448,0.09081639189905585
2021-03-23,0.07749637045893427,0.36237371705222304,-0.09200512300770032,0.6255706790053936,-0.03914164760843194,0.178726053153073,-0.09639471873086901,0.2989598450004934,0.049777638345309724,0.12418004407362539
2021-03-24,0.031774238090634746,0.4591757137300297,-0.11601485189149767,0.6114015695940967,-0.03173151293398999,0.18014506373114916,-0.16108102846609365,0.2981235979028198,0.1097189167271388,0.16255322229046434
2021-03-25,0.0454746423838336,0.48707117843488745,-0.10525643283296082,0.6390184962085262,-0.05064533072506767,0.16966806403374643,-0.17003653107269495,0.2967280056144174,0.01010593328093686,0.15023785710268486
2021-03-26,0.019650974027420613,0.5886973062887343,-0.08331625614464565,0.6033086677299366,-0.002182277629393241,0.12047765341041165,-0.16306399148232853,0.29591167972623067,-0.023377949437198873,0.15234688965527182
2021-03-27,0.04339779746448567,0.4997966257278092,-0.06699148632989294,0.5586571138618716,-0.00044936350336994516,0.1646640229350814,-0.20237628785965686,0.3567700567344883,-0.03637532472202962,0.17079712807225245
2021-03-28,0.1468446051024896,0.5371164371304848,-0.08537907147823279,0.40149144597109604,-0.0005944062123435975,0.09013045223880053,-0.24144553631798016,0.44900986193455494,0.05878284494921812,0.21746112507373536
2021-03-29,0.25001994388469717,0.3641498589837008,0.013710685016805866,0.3150164741995667,-0.0032707138328868963,0.2903905517498348,-0.26681130204112297,0.4387786501430443,0.19892573529302263,0.2445981316343907
2021-03-30,0.3036937311769245,0.4847862210311178,0.04315265119905225,0.20198118371867327,0.02239689072732357,0.25651267078975953,-0.34024052200643706,0.3922846971696653,0.16154037970626473,0.35793046332878203
2021-03-31,0.3568207688947031,0.4843708730589402,0.14681913496462057,0.19726687983073773,-0.004344628101090386,0.26535157207944227,-0.3812533809538968,0.39292217035547866,0.2787902531839071,0.4399586720735615
2021-04-01,0.3331827226069668,0.4391310129520119,0.1817091933767998,0.12387739646594471,-0.007373277491546915,0.26234008502135414,-0.3561741462951259,0.3574939022117137,0.2050794593495166,0.3913378513336087
2021-04-02,0.3294650164908237,0.4125798940149062,0.04455700292153012,0.18514577786107697,-0.004209642772457432,0.28221424951269225,-0.3848628009203129,0.4005100937842919,0.15150269382408374,0.33792633220299556
